epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,gap_abs_val_train_loss,fold,modelo,numInputs,units,dropout,learning_rate,batch_size,scaler,patience,epochs_max,early_stopping_monitor,best_epoch_val_loss_fold,best_val_loss_fold,epochs_usados_fold
12,0.007173022720962763,0.005496280733495951,0.06360357999801636,0.05167403444647789,0.007173022720962763,0.005496280733495951,0.0016767419874668121,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
13,0.006943568121641874,0.005286678206175566,0.062273915857076645,0.0505167618393898,0.006943568121641874,0.005286678206175566,0.0016568899154663086,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
14,0.006591745186597109,0.005277135409414768,0.06034789979457855,0.050377145409584045,0.006591745186597109,0.005277135409414768,0.0013146097771823406,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
15,0.006582757458090782,0.005290979985147715,0.06020256131887436,0.05021614581346512,0.006582757458090782,0.005290979985147715,0.0012917774729430676,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
16,0.0064988816156983376,0.00519385514780879,0.059981007128953934,0.049538254737854004,0.0064988816156983376,0.00519385514780879,0.0013050264678895473,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
17,0.006365908309817314,0.005226663779467344,0.05879227817058563,0.0497945174574852,0.006365908309817314,0.005226663779467344,0.0011392445303499699,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
18,0.006101618986576796,0.00508390087634325,0.05749206990003586,0.048633839935064316,0.006101618986576796,0.00508390087634325,0.0010177181102335453,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
19,0.006233305670320988,0.005040426272898912,0.05824928730726242,0.04849281534552574,0.006233305670320988,0.005040426272898912,0.0011928793974220753,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
20,0.006046866998076439,0.0049433596432209015,0.05707748606801033,0.04755474254488945,0.006046866998076439,0.0049433596432209015,0.0011035073548555374,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
21,0.005921033676713705,0.00499458285048604,0.056380804628133774,0.04793060943484306,0.005921033676713705,0.00499458285048604,0.000926450826227665,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
22,0.00557677773758769,0.0048492769710719585,0.0547499917447567,0.04685758426785469,0.00557677773758769,0.0048492769710719585,0.0007275007665157318,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
23,0.005835477262735367,0.004796025808900595,0.055867888033390045,0.046601034700870514,0.005835477262735367,0.004796025808900595,0.0010394514538347721,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
24,0.005791210103780031,0.0047533041797578335,0.05569251626729965,0.04625564441084862,0.005791210103780031,0.0047533041797578335,0.0010379059240221977,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
25,0.00577544653788209,0.004744401667267084,0.055621616542339325,0.0461636520922184,0.00577544653788209,0.004744401667267084,0.0010310448706150055,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
26,0.005808990448713303,0.004799641668796539,0.055776577442884445,0.0467081256210804,0.005808990448713303,0.004799641668796539,0.0010093487799167633,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
27,0.0055481004528701305,0.00478143198415637,0.05436792969703674,0.046491771936416626,0.0055481004528701305,0.00478143198415637,0.0007666684687137604,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
28,0.005562136881053448,0.004807714372873306,0.05415862053632736,0.04670068621635437,0.005562136881053448,0.004807714372873306,0.0007544225081801414,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
29,0.005426580552011728,0.004680674523115158,0.053683310747146606,0.045887064188718796,0.005426580552011728,0.004680674523115158,0.0007459060288965702,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
30,0.0053628673776984215,0.0046819113194942474,0.052896898239851,0.04601948335766792,0.0053628673776984215,0.0046819113194942474,0.000680956058204174,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
31,0.0054507204331457615,0.004470262676477432,0.05335965007543564,0.04467099905014038,0.0054507204331457615,0.004470262676477432,0.0009804577566683292,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
32,0.005288548301905394,0.004576144274324179,0.052637115120887756,0.045203883200883865,0.005288548301905394,0.004576144274324179,0.0007124040275812149,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
33,0.005327756982296705,0.004465124569833279,0.052841272205114365,0.04472760483622551,0.005327756982296705,0.004465124569833279,0.0008626324124634266,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
34,0.0052225179970264435,0.0043473499827086926,0.05208132788538933,0.04409216344356537,0.0052225179970264435,0.0043473499827086926,0.0008751680143177509,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
35,0.005246737040579319,0.0044236634857952595,0.052715741097927094,0.044648487120866776,0.005246737040579319,0.0044236634857952595,0.0008230735547840595,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
36,0.005088121630251408,0.004335464909672737,0.05137374997138977,0.043957728892564774,0.005088121630251408,0.004335464909672737,0.0007526567205786705,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
37,0.00504680909216404,0.004484529606997967,0.050975728780031204,0.044983770698308945,0.00504680909216404,0.004484529606997967,0.0005622794851660728,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
38,0.00509344507008791,0.00436404999345541,0.0515252910554409,0.04442412406206131,0.00509344507008791,0.00436404999345541,0.0007293950766324997,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
39,0.004961972124874592,0.004391903057694435,0.050913404673337936,0.045181967318058014,0.004961972124874592,0.004391903057694435,0.0005700690671801567,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
40,0.004977163393050432,0.004229262471199036,0.05063554272055626,0.04361943155527115,0.004977163393050432,0.004229262471199036,0.0007479009218513966,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
41,0.004849535413086414,0.004197390284389257,0.049887705594301224,0.04348435625433922,0.004849535413086414,0.004197390284389257,0.0006521451286971569,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
42,0.004897987935692072,0.004322567954659462,0.049828652292490005,0.044426079839468,0.004897987935692072,0.004322567954659462,0.0005754199810326099,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
43,0.0048498972319066525,0.004137271549552679,0.05015817657113075,0.04341510683298111,0.0048498972319066525,0.004137271549552679,0.0007126256823539734,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
44,0.004869040567427874,0.004213185980916023,0.050145115703344345,0.04395833984017372,0.004869040567427874,0.004213185980916023,0.0006558545865118504,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
45,0.004752734676003456,0.004161238670349121,0.04936308413743973,0.04370409622788429,0.004752734676003456,0.004161238670349121,0.000591496005654335,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
46,0.004815620370209217,0.004099903162568808,0.04953084886074066,0.04344068467617035,0.004815620370209217,0.004099903162568808,0.0007157172076404095,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
47,0.004780512303113937,0.00422204053029418,0.049653202295303345,0.04432785511016846,0.004780512303113937,0.00422204053029418,0.0005584717728197575,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
48,0.00477994279935956,0.004004096612334251,0.04937486723065376,0.04271356761455536,0.00477994279935956,0.004004096612334251,0.0007758461870253086,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
49,0.004668084904551506,0.004007383715361357,0.04899153858423233,0.04283349961042404,0.004668084904551506,0.004007383715361357,0.0006607011891901493,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
50,0.00473287608474493,0.003961579408496618,0.049151789397001266,0.04264065623283386,0.00473287608474493,0.003961579408496618,0.000771296676248312,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
51,0.004687736742198467,0.0038986015133559704,0.04888705909252167,0.04248557984828949,0.004687736742198467,0.0038986015133559704,0.0007891352288424969,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
52,0.004705990664660931,0.0038599465042352676,0.04873596131801605,0.042574211955070496,0.004705990664660931,0.0038599465042352676,0.000846044160425663,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
53,0.004604834597557783,0.003982741851359606,0.04859700798988342,0.043517597019672394,0.004604834597557783,0.003982741851359606,0.0006220927461981773,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
54,0.004634557757526636,0.0038766502402722836,0.04830963909626007,0.04241850599646568,0.004634557757526636,0.0038766502402722836,0.0007579075172543526,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
55,0.004533510655164719,0.003768524155020714,0.04789045825600624,0.04146081581711769,0.004533510655164719,0.003768524155020714,0.0007649865001440048,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
56,0.004669266287237406,0.003871591528877616,0.048662301152944565,0.04297349229454994,0.004669266287237406,0.003871591528877616,0.0007976747583597898,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
57,0.004672562703490257,0.0038172760978341103,0.04860975593328476,0.0422513447701931,0.004672562703490257,0.0038172760978341103,0.000855286605656147,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
58,0.0045463754795491695,0.0036891037598252296,0.04774865880608559,0.04146060720086098,0.0045463754795491695,0.0036891037598252296,0.0008572717197239399,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
59,0.004551061429083347,0.003699180670082569,0.04811950400471687,0.041627753525972366,0.004551061429083347,0.003699180670082569,0.0008518807590007782,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
60,0.00447528250515461,0.003690152894705534,0.04733428731560707,0.041452448815107346,0.00447528250515461,0.003690152894705534,0.0007851296104490757,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
61,0.00457383506000042,0.00371577893383801,0.04806691035628319,0.04221995547413826,0.00457383506000042,0.00371577893383801,0.0008580561261624098,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
62,0.004410408902913332,0.003595492569729686,0.046692315489053726,0.04094832390546799,0.004410408902913332,0.003595492569729686,0.0008149163331836462,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
63,0.004589417017996311,0.003618147224187851,0.047804154455661774,0.0413128100335598,0.004589417017996311,0.003618147224187851,0.0009712697938084602,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
64,0.004422314930707216,0.003601831616833806,0.047361355274915695,0.04094395413994789,0.004422314930707216,0.003601831616833806,0.0008204833138734102,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
65,0.0044208671897649765,0.003549619810655713,0.047162026166915894,0.040569864213466644,0.0044208671897649765,0.003549619810655713,0.0008712473791092634,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
66,0.0044436343014240265,0.0034911269322037697,0.046900440007448196,0.0401654914021492,0.0044436343014240265,0.0034911269322037697,0.0009525073692202568,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
67,0.004369004163891077,0.003558750730007887,0.046386606991291046,0.04082624986767769,0.004369004163891077,0.003558750730007887,0.0008102534338831902,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
68,0.0044190529733896255,0.0034641504753381014,0.047214578837156296,0.040331535041332245,0.0044190529733896255,0.0034641504753381014,0.0009549024980515242,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
69,0.004400679841637611,0.0034982350189238787,0.04684227705001831,0.04036686196923256,0.004400679841637611,0.0034982350189238787,0.0009024448227137327,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
70,0.0043775541707873344,0.0035507711581885815,0.04684734717011452,0.04087405651807785,0.0043775541707873344,0.0035507711581885815,0.000826783012598753,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
71,0.0044144680723547935,0.0034874845296144485,0.046822160482406616,0.04043795168399811,0.0044144680723547935,0.0034874845296144485,0.000926983542740345,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
72,0.004250920843333006,0.0034516192972660065,0.046035464853048325,0.040083881467580795,0.004250920843333006,0.0034516192972660065,0.0007993015460669994,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
73,0.0043242983520030975,0.0034627248533070087,0.04657548666000366,0.04039963707327843,0.0043242983520030975,0.0034627248533070087,0.0008615734986960888,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
74,0.004345790017396212,0.0034236335195600986,0.04646429792046547,0.039964113384485245,0.004345790017396212,0.0034236335195600986,0.000922156497836113,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
75,0.00419835327193141,0.003399002132937312,0.04572758451104164,0.03977212682366371,0.00419835327193141,0.003399002132937312,0.0007993511389940977,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
76,0.00434526614844799,0.003337274771183729,0.04628700390458107,0.03978012502193451,0.00434526614844799,0.003337274771183729,0.0010079913772642612,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
77,0.004367240704596043,0.003457736922428012,0.04680005460977554,0.040455207228660583,0.004367240704596043,0.003457736922428012,0.0009095037821680307,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
78,0.004383624531328678,0.003361149225383997,0.046715524047613144,0.03987562283873558,0.004383624531328678,0.003361149225383997,0.0010224753059446812,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
79,0.004358875565230846,0.0034303031861782074,0.04641043022274971,0.040282923728227615,0.004358875565230846,0.0034303031861782074,0.000928572379052639,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
80,0.004173032008111477,0.0033128580544143915,0.04544774070382118,0.03948988392949104,0.004173032008111477,0.0033128580544143915,0.0008601739536970854,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
81,0.00422715162858367,0.003326988313347101,0.04564705863595009,0.03966686502099037,0.00422715162858367,0.003326988313347101,0.0009001633152365685,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
82,0.004272024147212505,0.0034946154337376356,0.0460701584815979,0.040913622826337814,0.004272024147212505,0.0034946154337376356,0.0007774087134748697,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
83,0.004201372619718313,0.0033468299079686403,0.04526296630501747,0.039822015911340714,0.004201372619718313,0.0033468299079686403,0.0008545427117496729,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
84,0.004129727836698294,0.0032543207053095102,0.04474484175443649,0.038921963423490524,0.004129727836698294,0.0032543207053095102,0.0008754071313887835,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
85,0.004209999926388264,0.003239535028114915,0.045643605291843414,0.03901093453168869,0.004209999926388264,0.003239535028114915,0.0009704648982733488,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
86,0.004206634592264891,0.00333227077499032,0.04585757851600647,0.03969559445977211,0.004206634592264891,0.00333227077499032,0.0008743638172745705,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
87,0.004175087437033653,0.0032688018400222063,0.04508304223418236,0.039187509566545486,0.004175087437033653,0.0032688018400222063,0.000906285597011447,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
88,0.004233174491673708,0.0033219808246940374,0.04538804292678833,0.03946652263402939,0.004233174491673708,0.0033219808246940374,0.0009111936669796705,4,RNN,30,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,115,0.003129452932626009,135
